ADDRESS,SALE PRICE,SALE DATE,AREA,STRATA/NON STRATA,MULTI-PROPERTY SALE (Y/N),PROPERTY NUMBER,DEALING NUMBER,EXTRACTION DATE
"217/12 WILLIAM HENRY STREET, ULTIMO NSW 2007","1062320","2 February 2017","0","STRATA","No","3455847","AM232060","23 April 2017"
"178/310 WATTLE STREET, ULTIMO NSW 2007","876000","30 January 2017","0","STRATA","No","3455808","AM297561","23 April 2017"
"157/310 WATTLE STREET, ULTIMO NSW 2007","1086000","27 January 2017","0","STRATA","No","3455787","AM230007","23 April 2017"
"140/310 WATTLE STREET, ULTIMO NSW 2007","1035000","23 January 2017","0","STRATA","No","3455770","AM186547","23 April 2017"
"223/12 WILLIAM HENRY STREET, ULTIMO NSW 2007","1101520","19 January 2017","0","STRATA","No","3455853","AM253501","23 April 2017"
"124/308 WATTLE STREET, ULTIMO NSW 2007","1160000","16 January 2017","0","STRATA","No","3455754","AM160762","23 April 2017"
"210/12 WILLIAM HENRY STREET, ULTIMO NSW 2007","1160000","23 December 2016","0","STRATA","No","3455840","AM94797","23 April 2017"
"128/310 WATTLE STREET, ULTIMO NSW 2007","861420","22 December 2016","0","STRATA","No","3455758","AM212463","23 April 2017"
"100/288 WATTLE STREET, ULTIMO NSW 2007","410000","20 December 2016","0","STRATA","No","2816075","AM127101","23 April 2017"
"120A/288 WATTLE STREET, ULTIMO NSW 2007","1215000","20 December 2016","0","STRATA","No","3455750","AM197832","23 April 2017"
"149/310 WATTLE STREET, ULTIMO NSW 2007","1055000","20 December 2016","0","STRATA","No","3455779","AM184072","23 April 2017"
"180/310 WATTLE STREET, ULTIMO NSW 2007","705000","20 December 2016","0","STRATA","No","3455810","AM171350","23 April 2017"
"116A/288 WATTLE STREET, ULTIMO NSW 2007","1196580","16 December 2016","0","STRATA","No","3455746","AM215201","23 April 2017"
"150/310 WATTLE STREET, ULTIMO NSW 2007","996812","16 December 2016","0","STRATA","No","3455780","AM145415","23 April 2017"
"188/310 WATTLE STREET, ULTIMO NSW 2007","1135000","16 December 2016","0","STRATA","No","3455818","AM117980","23 April 2017"
"226/12 WILLIAM HENRY STREET, ULTIMO NSW 2007","1660000","14 December 2016","0","STRATA","No","3455856","AM166479","23 April 2017"
"123/308 WATTLE STREET, ULTIMO NSW 2007","1160000","2 December 2016","0","STRATA","No","3455753","AM100631","23 April 2017"
"148/310 WATTLE STREET, ULTIMO NSW 2007","695000","2 December 2016","0","STRATA","No","3455778","AM171683","23 April 2017"
"233/71 JONES STREET, ULTIMO NSW 2007","1290000","2 December 2016","0","STRATA","No","3455863","AM123681","23 April 2017"
"207/310 WATTLE STREET, ULTIMO NSW 2007","864000","28 November 2016","0","STRATA","No","3455837","AM140813","23 April 2017"
"320/69 JONES STREET, ULTIMO NSW 2007","1663000","24 November 2016","0","STRATA","No","3455950","AM130748","23 April 2017"
"168/310 WATTLE STREET, ULTIMO NSW 2007","1090000","22 November 2016","0","STRATA","No","3455798","AM96430","23 April 2017"
"186/310 WATTLE STREET, ULTIMO NSW 2007","750000","22 November 2016","0","STRATA","No","3455816","AM78501","23 April 2017"
"293/71 JONES STREET, ULTIMO NSW 2007","1170000","18 November 2016","0","STRATA","No","3455923","AM14050","23 April 2017"
"323/69 JONES STREET, ULTIMO NSW 2007","1492540","17 November 2016","0","STRATA","No","3455953","AM61114","23 April 2017"
"227/12 WILLIAM HENRY STREET, ULTIMO NSW 2007","1140000","16 November 2016","0","STRATA","No","3455857","AM101938","23 April 2017"
"307/69 JONES STREET, ULTIMO NSW 2007","995000","15 November 2016","0","STRATA","No","3455937","AM149045","23 April 2017"
"133/310 WATTLE STREET, ULTIMO NSW 2007","860000","4 November 2016","0","STRATA","No","3455763","AM104042","23 April 2017"
"205/310 WATTLE STREET, ULTIMO NSW 2007","1470000","3 November 2016","0","STRATA","No","3455835","AM588","23 April 2017"
"145/310 WATTLE STREET, ULTIMO NSW 2007","830000","2 November 2016","0","STRATA","No","3455775","AM50353","23 April 2017"
"172/310 WATTLE STREET, ULTIMO NSW 2007","1070000","2 November 2016","0","STRATA","No","3455802","AM86050","23 April 2017"
"117/308 WATTLE STREET, ULTIMO NSW 2007","1016260","26 October 2016","0","STRATA","No","3455747","AM91340","23 April 2017"
"119/308 WATTLE STREET, ULTIMO NSW 2007","1049000","25 October 2016","0","STRATA","No","3455749","AM57434","23 April 2017"
"225/12 WILLIAM HENRY STREET, ULTIMO NSW 2007","1075000","21 October 2016","0","STRATA","No","3455855","AK999047","23 April 2017"
"129/310 WATTLE STREET, ULTIMO NSW 2007","645000","20 October 2016","0","STRATA","No","3455759","AM185954","23 April 2017"
"176/310 WATTLE STREET, ULTIMO NSW 2007","688700","20 October 2016","0","STRATA","No","3455806","AM25692","23 April 2017"
"221/12 WILLIAM HENRY STREET, ULTIMO NSW 2007","1055000","20 October 2016","0","STRATA","No","3455851","AM50293","23 April 2017"
"158/310 WATTLE STREET, ULTIMO NSW 2007","670000","19 October 2016","0","STRATA","No","3455788","AM174362","23 April 2017"
"196/310 WATTLE STREET, ULTIMO NSW 2007","1120000","19 October 2016","0","STRATA","No","3455826","AK943658","23 April 2017"
"212/12 WILLIAM HENRY STREET, ULTIMO NSW 2007","1115000","14 October 2016","0","STRATA","No","3455842","AK986161","23 April 2017"
"143/310 WATTLE STREET, ULTIMO NSW 2007","865000","13 October 2016","0","STRATA","No","3455773","AK967964","23 April 2017"
"156/310 WATTLE STREET, ULTIMO NSW 2007","840000","10 October 2016","0","STRATA","No","3455786","AM58747","23 April 2017"
"185/310 WATTLE STREET, ULTIMO NSW 2007","1065000","7 October 2016","0","STRATA","No","3455815","AM50636","23 April 2017"
"169/310 WATTLE STREET, ULTIMO NSW 2007","681100","6 October 2016","0","STRATA","No","3455799","AM192623","23 April 2017"
"187/310 WATTLE STREET, ULTIMO NSW 2007","685000","6 October 2016","0","STRATA","No","3455817","AM3480","23 April 2017"
"112/308 WATTLE STREET, ULTIMO NSW 2007","807000","5 October 2016","0","STRATA","No","3455742","AM214323","23 April 2017"
"179/310 WATTLE STREET, ULTIMO NSW 2007","1000000","5 October 2016","0","STRATA","No","3455809","AM27295","23 April 2017"
"121/308 WATTLE STREET, ULTIMO NSW 2007","1027000","30 September 2016","0","STRATA","No","3455751","AK929747","23 April 2017"
"232/71 JONES STREET, ULTIMO NSW 2007","1362000","29 September 2016","0","STRATA","No","3455862","AK940310","23 April 2017"
"303/69 JONES STREET, ULTIMO NSW 2007","965000","29 September 2016","0","STRATA","No","3455933","AM93201","23 April 2017"
"155/310 WATTLE STREET, ULTIMO NSW 2007","1046000","23 September 2016","0","STRATA","No","3455785","AK939032","23 April 2017"
"289/71 JONES STREET, ULTIMO NSW 2007","1065000","22 September 2016","0","STRATA","No","3455919","AK965719","23 April 2017"
"192/310 WATTLE STREET, ULTIMO NSW 2007","785000","19 September 2016","0","STRATA","No","3455822","AK882045","23 April 2017"
"139/310 WATTLE STREET, ULTIMO NSW 2007","740880","14 September 2016","0","STRATA","No","3455769","AK923628","23 April 2017"
"197/310 WATTLE STREET, ULTIMO NSW 2007","815000","9 September 2016","0","STRATA","No","3455827","AK893642","23 April 2017"
"306/69 JONES STREET, ULTIMO NSW 2007","980000","5 September 2016","0","STRATA","No","3455936","AK772461","23 April 2017"
"309/69 JONES STREET, ULTIMO NSW 2007","980000","5 September 2016","0","STRATA","No","3455939","AK816659","23 April 2017"
"201/310 WATTLE STREET, ULTIMO NSW 2007","1010000","1 September 2016","0","STRATA","No","3455831","AK893815","23 April 2017"
"177/310 WATTLE STREET, ULTIMO NSW 2007","1030000","31 August 2016","0","STRATA","No","3455807","AK905035","23 April 2017"
"203/310 WATTLE STREET, ULTIMO NSW 2007","760320","29 August 2016","0","STRATA","No","3455833","AK852812","23 April 2017"
"170/310 WATTLE STREET, ULTIMO NSW 2007","661500","25 August 2016","0","STRATA","No","3455800","AK833266","23 April 2017"
"195/310 WATTLE STREET, ULTIMO NSW 2007","1320000","23 August 2016","0","STRATA","No","3455825","AK781808","23 April 2017"
"219/12 WILLIAM HENRY STREET, ULTIMO NSW 2007","1055000","23 August 2016","0","STRATA","No","3455849","AK837951","23 April 2017"
"190/310 WATTLE STREET, ULTIMO NSW 2007","985920","19 August 2016","0","STRATA","No","3455820","AM10460","23 April 2017"
"131/310 WATTLE STREET, ULTIMO NSW 2007","950000","17 August 2016","0","STRATA","No","3455761","AK797872","23 April 2017"
"161/310 WATTLE STREET, ULTIMO NSW 2007","985000","16 August 2016","0","STRATA","No","3455791","AK710307","23 April 2017"
"198/310 WATTLE STREET, ULTIMO NSW 2007","790000","15 August 2016","0","STRATA","No","3455828","AK825573","23 April 2017"
"136/310 WATTLE STREET, ULTIMO NSW 2007","1360000","8 August 2016","0","STRATA","No","3455766","AK746630","23 April 2017"
"300/71 JONES STREET, ULTIMO NSW 2007","2153000","4 August 2016","0","STRATA","No","3455930","AK897470","23 April 2017"
