ADDRESS,SALE PRICE,SALE DATE,AREA,STRATA/NON STRATA,MULTI-PROPERTY SALE (Y/N),PROPERTY NUMBER,DEALING NUMBER,EXTRACTION DATE
"210/242 ELIZABETH STREET, SURRY HILLS NSW 2010","605000","13 May 2015","0","STRATA","No","2026161","AJ576128","23 April 2017"
"502/242 ELIZABETH STREET, SURRY HILLS NSW 2010","312500","1 May 2015","0","STRATA","No","2026192","AJ465507","23 April 2017"
"1104/242 ELIZABETH STREET, SURRY HILLS NSW 2010","900000","23 March 2015","0","STRATA","Yes (2)","2026272","AJ465185","23 April 2017"
"189/242 ELIZABETH STREET, SURRY HILLS NSW 2010","900000","23 March 2015","0","STRATA","Yes (2)","2026317","AJ465185","23 April 2017"
"305/242 ELIZABETH STREET, SURRY HILLS NSW 2010","550000","25 February 2015","0","STRATA","No","2026169","AJ409772","23 April 2017"
"706/242 ELIZABETH STREET, SURRY HILLS NSW 2010","900000","28 January 2015","0","STRATA","No","2026222","AJ429353","23 April 2017"
"1006/242 ELIZABETH STREET, SURRY HILLS NSW 2010","875000","19 December 2014","0","STRATA","No","2026261","AJ244988","23 April 2017"
"1203/242 ELIZABETH STREET, SURRY HILLS NSW 2010","920000","18 August 2014","0","STRATA","No","2026282","AI938258","23 April 2017"
"702/242 ELIZABETH STREET, SURRY HILLS NSW 2010","585000","4 August 2014","0","STRATA","No","2026218","AI903432","23 April 2017"
"1002/242 ELIZABETH STREET, SURRY HILLS NSW 2010","605000","11 July 2014","0","STRATA","No","2026257","AI852536","23 April 2017"
"1307/242 ELIZABETH STREET, SURRY HILLS NSW 2010","998000","21 June 2014","0","STRATA","No","2026297","AI802591","23 April 2017"
"1011/242 ELIZABETH STREET, SURRY HILLS NSW 2010","587500","10 May 2014","0","STRATA","No","2026266","AI698364","23 April 2017"
"213/242 ELIZABETH STREET, SURRY HILLS NSW 2010","237000","2 May 2014","0","STRATA","No","2026164","AI905488","23 April 2017"
"610/242 ELIZABETH STREET, SURRY HILLS NSW 2010","570000","15 January 2014","0","STRATA","No","2026213","AI374236","23 April 2017"
"611/242 ELIZABETH STREET, SURRY HILLS NSW 2010","532528","18 December 2013","0","STRATA","No","2026214","AI420208","23 April 2017"
"1303/242 ELIZABETH STREET, SURRY HILLS NSW 2010","865000","13 November 2013","0","STRATA","No","2026293","AI250434","23 April 2017"
"1306/242 ELIZABETH STREET, SURRY HILLS NSW 2010","900000","21 October 2013","0","STRATA","No","2026296","AI221408","23 April 2017"
"201/242 ELIZABETH STREET, SURRY HILLS NSW 2010","505000","16 August 2013","0","STRATA","No","2026152","AI30508","23 April 2017"
"813/242 ELIZABETH STREET, SURRY HILLS NSW 2010","455000","2 August 2013","0","STRATA","No","2026242","AI14724","23 April 2017"
"1010/242 ELIZABETH STREET, SURRY HILLS NSW 2010","567000","27 July 2013","0","STRATA","No","2026265","AI22739","23 April 2017"
"104/242 ELIZABETH STREET, SURRY HILLS NSW 2010","410000","2 April 2013","0","STRATA","No","2026142","AH733839","23 April 2017"
"502/242 ELIZABETH STREET, SURRY HILLS NSW 2010","535000","23 March 2013","0","STRATA","No","2026192","AH824088","23 April 2017"
"1001/242 ELIZABETH STREET, SURRY HILLS NSW 2010","580000","22 March 2013","0","STRATA","No","2026256","AH725725","23 April 2017"
"908/242 ELIZABETH STREET, SURRY HILLS NSW 2010","405000","15 March 2013","0","STRATA","No","2026250","AH693554","23 April 2017"
"1107/242 ELIZABETH STREET, SURRY HILLS NSW 2010","530000","4 December 2012","0","STRATA","Yes (2)","2026275","AH531219","23 April 2017"
"190/242 ELIZABETH STREET, SURRY HILLS NSW 2010","530000","4 December 2012","0","STRATA","Yes (2)","2026318","AH531219","23 April 2017"
"512/242 ELIZABETH STREET, SURRY HILLS NSW 2010","430000","26 October 2012","0","STRATA","No","2026202","AH406553","23 April 2017"
"7/242 ELIZABETH STREET, SURRY HILLS NSW 2010","750000","31 July 2012","0","STRATA","Yes (2)","2026135","AH514752","23 April 2017"
"8/242 ELIZABETH STREET, SURRY HILLS NSW 2010","750000","31 July 2012","0","STRATA","Yes (2)","2026136","AH514752","23 April 2017"
"187/242 ELIZABETH STREET, SURRY HILLS NSW 2010","60000","23 July 2012","0","STRATA","No","2026315","AH388067","23 April 2017"
"5/242 ELIZABETH STREET, SURRY HILLS NSW 2010","100000","23 July 2012","0","STRATA","No","2026133","AH388065","23 April 2017"
"45/230 ELIZABETH STREET, SURRY HILLS NSW 2010","640000","27 May 2016","0","STRATA","No","2026353","AK594282","23 April 2017"
"66/230 ELIZABETH STREET, SURRY HILLS NSW 2010","620000","13 April 2016","0","STRATA","No","2026370","AK479220","23 April 2017"
"88/230 ELIZABETH STREET, SURRY HILLS NSW 2010","430000","28 August 2015","0","STRATA","No","2026382","AJ897227","23 April 2017"
"46/230 ELIZABETH STREET, SURRY HILLS NSW 2010","620000","11 May 2015","0","STRATA","No","2026354","AJ626265","23 April 2017"
"83/230 ELIZABETH STREET, SURRY HILLS NSW 2010","410000","3 February 2015","0","STRATA","No","2026348","AJ271807","23 April 2017"
"85/230 ELIZABETH STREET, SURRY HILLS NSW 2010","625000","14 January 2015","0","STRATA","No","2026364","AJ322404","23 April 2017"
"51/230 ELIZABETH STREET, SURRY HILLS NSW 2010","374000","15 December 2014","0","STRATA","No","2026359","AJ267234","23 April 2017"
"32/230 ELIZABETH STREET, SURRY HILLS NSW 2010","330000","20 December 2013","0","STRATA","No","2026342","AI363660","23 April 2017"
"41/230 ELIZABETH STREET, SURRY HILLS NSW 2010","348000","3 October 2013","0","STRATA","No","2026351","AI136352","23 April 2017"
"44/230 ELIZABETH STREET, SURRY HILLS NSW 2010","322000","19 July 2013","0","STRATA","No","2026352","AH982551","23 April 2017"
"24/230 ELIZABETH STREET, SURRY HILLS NSW 2010","295000","22 October 2012","0","STRATA","No","2026336","AH424361","23 April 2017"
"26/230 ELIZABETH STREET, SURRY HILLS NSW 2010","405000","6 September 2012","0","STRATA","No","2026338","AH311171","23 April 2017"
"83/230 ELIZABETH STREET, SURRY HILLS NSW 2010","300000","3 August 2012","0","STRATA","No","2026348","AH273023","23 April 2017"
"43/230 ELIZABETH STREET, SURRY HILLS NSW 2010","308000","19 July 2012","0","STRATA","No","2026357","AH231327","23 April 2017"
"45/230 ELIZABETH STREET, SURRY HILLS NSW 2010","360000","14 July 2012","0","STRATA","No","2026353","AH213562","23 April 2017"
"202 ELIZABETH STREET, SURRY HILLS NSW 2010","3910000","9 April 2015","328.7","NON STRATA","No",2026389,"AJ549579","23 April 2017"
"23 FOSTER STREET, SURRY HILLS NSW 2010","5360000","5 November 2012","512.2","NON STRATA","No",2027269,"AH616884","23 April 2017"
"4/37 FOSTER STREET, SURRY HILLS NSW 2010","695000","12 August 2014","0","STRATA","No","2815957","AI923121","23 April 2017"
"4/37 FOSTER STREET, SURRY HILLS NSW 2010","542500","19 October 2012","0","STRATA","No","2815957","AH385853","23 April 2017"
"41/56 FOSTER STREET, SURRY HILLS NSW 2010","917000","19 October 2013","0","STRATA","No","2027282","AI228068","23 April 2017"
"42/56 FOSTER STREET, SURRY HILLS NSW 2010","477000","8 June 2013","0","STRATA","No","2027280","AH914670","23 April 2017"
"1/56 FOSTER STREET, SURRY HILLS NSW 2010","1050000","2 April 2013","0","STRATA","No","2027275","AH691484","23 April 2017"
"6/56 FOSTER STREET, SURRY HILLS NSW 2010","2500000","12 September 2012","0","STRATA","No","2027279","AH299729","23 April 2017"
"4/46 FOSTER STREET, SURRY HILLS NSW 2010","1725000","5 June 2012","0","STRATA","No","2027288","AH235133","23 April 2017"
"4 FOSTER STREET, SURRY HILLS NSW 2010","11383381","6 July 2015","398","NON STRATA","No",2027293,"AJ818991","23 April 2017"
"206/133 GOULBURN STREET, SURRY HILLS NSW 2010","1047500","1 September 2016","0","STRATA","No","2028406","AK935317","23 April 2017"
"313/133 GOULBURN STREET, SURRY HILLS NSW 2010","1365000","21 May 2016","0","STRATA","No","2028425","AK867072","23 April 2017"
"608/133 GOULBURN STREET, SURRY HILLS NSW 2010","1360000","14 March 2016","0","STRATA","No","2028449","AK421790","23 April 2017"
"806/133 GOULBURN STREET, SURRY HILLS NSW 2010","1400000","29 September 2015","0","STRATA","No","2028484","AJ998252","23 April 2017"
"613/133 GOULBURN STREET, SURRY HILLS NSW 2010","1415000","9 September 2015","0","STRATA","No","2028454","AJ900663","23 April 2017"
"905/133 GOULBURN STREET, SURRY HILLS NSW 2010","995000","22 July 2015","0","STRATA","No","2028483","AJ781495","23 April 2017"
"901/133 GOULBURN STREET, SURRY HILLS NSW 2010","695000","14 July 2015","0","STRATA","No","2028479","AJ819736","23 April 2017"
"512/133 GOULBURN STREET, SURRY HILLS NSW 2010","650000","13 June 2015","0","STRATA","No","2028441","AJ752842","23 April 2017"
"107/133 GOULBURN STREET, SURRY HILLS NSW 2010","705000","5 May 2015","0","STRATA","No","2028390","AJ579582","23 April 2017"
"708/133 GOULBURN STREET, SURRY HILLS NSW 2010","920000","29 April 2015","0","STRATA","No","2028466","AJ590015","23 April 2017"
"509/133 GOULBURN STREET, SURRY HILLS NSW 2010","910000","16 April 2015","0","STRATA","No","2028438","AJ691517","23 April 2017"
"305/133 GOULBURN STREET, SURRY HILLS NSW 2010","1140000","27 September 2014","0","STRATA","No","2028417","AJ38780","23 April 2017"
"703A/133 GOULBURN STREET, SURRY HILLS NSW 2010","870000","19 July 2014","0","STRATA","No","2028462","AI866980","23 April 2017"
"301/133 GOULBURN STREET, SURRY HILLS NSW 2010","1055000","5 July 2014","0","STRATA","No","2028413","AI823390","23 April 2017"
"711/133 GOULBURN STREET, SURRY HILLS NSW 2010","860000","23 May 2014","0","STRATA","No","2028469","AI719952","23 April 2017"
"911/133 GOULBURN STREET, SURRY HILLS NSW 2010","770000","7 May 2014","0","STRATA","No","2028489","AI712320","23 April 2017"
"611/133 GOULBURN STREET, SURRY HILLS NSW 2010","800000","14 April 2014","0","STRATA","No","2028452","AI626494","23 April 2017"
"303/133 GOULBURN STREET, SURRY HILLS NSW 2010","836000","22 November 2013","0","STRATA","No","2028415","AI279198","23 April 2017"
"915/133 GOULBURN STREET, SURRY HILLS NSW 2010","510000","8 November 2013","0","STRATA","No","2028493","AI238660","23 April 2017"
"505/133 GOULBURN STREET, SURRY HILLS NSW 2010","750000","6 November 2013","0","STRATA","No","2028434","AI257683","23 April 2017"
"912/133 GOULBURN STREET, SURRY HILLS NSW 2010","620000","22 August 2013","0","STRATA","No","2895029","AI59528","23 April 2017"
"113/133 GOULBURN STREET, SURRY HILLS NSW 2010","740000","13 July 2013","0","STRATA","No","2028396","AI6174","23 April 2017"
"117/133 GOULBURN STREET, SURRY HILLS NSW 2010","815000","21 June 2013","0","STRATA","No","2028400","AH945844","23 April 2017"
"202/133 GOULBURN STREET, SURRY HILLS NSW 2010","781000","11 June 2013","0","STRATA","No","2028402","AI144406","23 April 2017"
"211/133 GOULBURN STREET, SURRY HILLS NSW 2010","723000","30 May 2013","0","STRATA","No","2028411","AH912719","23 April 2017"
"503A/133 GOULBURN STREET, SURRY HILLS NSW 2010","760000","23 April 2013","0","STRATA","No","2028433","AH781458","23 April 2017"
"208/133 GOULBURN STREET, SURRY HILLS NSW 2010","640000","5 December 2012","0","STRATA","No","2028408","AH531832","23 April 2017"
"303A/133 GOULBURN STREET, SURRY HILLS NSW 2010","820000","5 December 2012","0","STRATA","No","2028416","AH510955","23 April 2017"
"603A/133 GOULBURN STREET, SURRY HILLS NSW 2010","840000","11 September 2012","0","STRATA","No","2028445","AH338408","23 April 2017"
"615/133 GOULBURN STREET, SURRY HILLS NSW 2010","750000","29 June 2012","0","STRATA","No","2028456","AH267845","23 April 2017"
"913A/133 GOULBURN STREET, SURRY HILLS NSW 2010","750000","29 June 2012","0","STRATA","No","2028492","AH264589","23 April 2017"
"902/133 GOULBURN STREET, SURRY HILLS NSW 2010","655000","27 June 2012","0","STRATA","No","2028480","AH178847","23 April 2017"
"110/133 GOULBURN STREET, SURRY HILLS NSW 2010","805000","8 June 2012","0","STRATA","No","2028393","AH46065","23 April 2017"
"301/133 GOULBURN STREET, SURRY HILLS NSW 2010","815000","2 June 2012","0","STRATA","No","2028413","AH114235","23 April 2017"
"807/133 GOULBURN STREET, SURRY HILLS NSW 2010","845000","27 April 2012","0","STRATA","No","2028477","AH40133","23 April 2017"
"169/194 GOULBURN STREET, SURRY HILLS NSW 2010","48000","7 March 2017","0","STRATA","No","2028668","AM286511","23 April 2017"
"144/194 GOULBURN STREET, SURRY HILLS NSW 2010","464000","24 November 2016","0","STRATA","No","2028643","AM79658","23 April 2017"
"57/194 GOULBURN STREET, SURRY HILLS NSW 2010","410000","22 November 2016","0","STRATA","No","2028556","AM89371","23 April 2017"
"77/194 GOULBURN STREET, SURRY HILLS NSW 2010","415000","17 October 2016","0","STRATA","No","2028576","AK963958","23 April 2017"
"121/194 GOULBURN STREET, SURRY HILLS NSW 2010","435000","12 August 2016","0","STRATA","No","2028620","AK826760","23 April 2017"
"10/194 GOULBURN STREET, SURRY HILLS NSW 2010","350000","1 July 2016","0","STRATA","No","2028509","AK706512","23 April 2017"
"94/194 GOULBURN STREET, SURRY HILLS NSW 2010","450000","24 June 2016","0","STRATA","No","2028593","AK719094","23 April 2017"
"168/194 GOULBURN STREET, SURRY HILLS NSW 2010","425000","17 June 2016","0","STRATA","Yes (2)","2028667","AK664730","23 April 2017"
"98/194 GOULBURN STREET, SURRY HILLS NSW 2010","425000","17 June 2016","0","STRATA","Yes (2)","2028597","AK664730","23 April 2017"
"102/194 GOULBURN STREET, SURRY HILLS NSW 2010","340000","7 April 2016","0","STRATA","No","2028601","AK467104","23 April 2017"
"16/194 GOULBURN STREET, SURRY HILLS NSW 2010","350000","22 January 2016","0","STRATA","Yes (2)","2028515","AK279742","23 April 2017"
"4/194 GOULBURN STREET, SURRY HILLS NSW 2010","350000","22 January 2016","0","STRATA","Yes (2)","2028503","AK279742","23 April 2017"
"97/194 GOULBURN STREET, SURRY HILLS NSW 2010","300000","16 November 2015","0","STRATA","No","2028596","AK126616","23 April 2017"
"57/194 GOULBURN STREET, SURRY HILLS NSW 2010","265000","3 September 2015","0","STRATA","No","2028556","AJ916387","23 April 2017"
"58/194 GOULBURN STREET, SURRY HILLS NSW 2010","265000","3 September 2015","0","STRATA","No","2028557","AJ931702","23 April 2017"
"1/194 GOULBURN STREET, SURRY HILLS NSW 2010","347500","21 August 2015","0","STRATA","No","2028500","AJ921445","23 April 2017"
"35/194 GOULBURN STREET, SURRY HILLS NSW 2010","351000","28 May 2015","0","STRATA","No","2028534","AJ663283","23 April 2017"
"152/194 GOULBURN STREET, SURRY HILLS NSW 2010","40000","23 April 2015","0","STRATA","No","2028651","AJ757931","23 April 2017"
"127/194 GOULBURN STREET, SURRY HILLS NSW 2010","340000","2 April 2015","0","STRATA","No","2028626","AJ518330","23 April 2017"
"3/194 GOULBURN STREET, SURRY HILLS NSW 2010","330000","27 March 2015","0","STRATA","No","2028674","AJ465701","23 April 2017"
"129/194 GOULBURN STREET, SURRY HILLS NSW 2010","310000","27 February 2015","0","STRATA","No","2028628","AJ428756","23 April 2017"
"38/194 GOULBURN STREET, SURRY HILLS NSW 2010","320000","12 February 2015","0","STRATA","No","2028537","AJ360995","23 April 2017"
"168/194 GOULBURN STREET, SURRY HILLS NSW 2010","370000","14 January 2015","0","STRATA","Yes (2)","2028667","AJ327856","23 April 2017"
"98/194 GOULBURN STREET, SURRY HILLS NSW 2010","370000","14 January 2015","0","STRATA","Yes (2)","2028597","AJ327856","23 April 2017"
