ADDRESS,SALE PRICE,SALE DATE,AREA,STRATA/NON STRATA,MULTI-PROPERTY SALE (Y/N),PROPERTY NUMBER,DEALING NUMBER,EXTRACTION DATE
"329 GARDENERS ROAD, ROSEBERY NSW 2018","660000","3 July 2013","208.7","NON STRATA","No",1888557,"AH971096","23 April 2017"
"16 GORDON STREET, ROSEBERY NSW 2018","2000000","7 August 2015","420","NON STRATA","No",1888906,"AJ852766","23 April 2017"
"12 GORDON STREET, ROSEBERY NSW 2018","1175000","13 July 2013","419","NON STRATA","No",1888908,"AI43707","23 April 2017"
"3 GORDON STREET, ROSEBERY NSW 2018","1220000","7 December 2013","390","NON STRATA","No",1888916,"AI362656","23 April 2017"
"11 GORDON STREET, ROSEBERY NSW 2018","1285000","12 April 2014","390","NON STRATA","No",1888920,"AI620541","23 April 2017"
"63 GORDON STREET, ROSEBERY NSW 2018","1126000","10 October 2015","284.5","NON STRATA","No",1888946,"AK235743","23 April 2017"
"63 GORDON STREET, ROSEBERY NSW 2018","720000","19 October 2012","284.5","NON STRATA","No",1888946,"AH456218","23 April 2017"
"67 GORDON STREET, ROSEBERY NSW 2018","690000","10 August 2012","252.9","NON STRATA","No",1888948,"AH296362","23 April 2017"
"9 HARRIS STREET, ROSEBERY NSW 2018","1215000","1 June 2012","398.4","NON STRATA","No",1889518,"AH267239","23 April 2017"
"21 HARRIS STREET, ROSEBERY NSW 2018","960000","7 December 2012","366.7","NON STRATA","No",1889524,"AH564405","23 April 2017"
"43 HARRIS STREET, ROSEBERY NSW 2018","1600000","8 August 2015","398","NON STRATA","No",1889535,"AK414215","23 April 2017"
"47 HARRIS STREET, ROSEBERY NSW 2018","980000","31 August 2013","398","NON STRATA","No",1889537,"AI153387","23 April 2017"
"53 HARRIS STREET, ROSEBERY NSW 2018","1350000","9 July 2016","398","NON STRATA","No",1889541,"AK825108","23 April 2017"
"4/61 HARRIS STREET, ROSEBERY NSW 2018","1300000","27 April 2016","0","STRATA","No","1889549","AK612287","23 April 2017"
"34 HARRIS STREET, ROSEBERY NSW 2018","2100000","9 September 2015","594.4","NON STRATA","No",1889555,"AJ880112","23 April 2017"
"34 HARRIS STREET, ROSEBERY NSW 2018","1396000","18 May 2013","594.4","NON STRATA","No",1889555,"AH886771","23 April 2017"
"17 HENLEY STREET, ROSEBERY NSW 2018","1400000","14 May 2016","455.3","NON STRATA","No",1889815,"AK579869","23 April 2017"
"17 HENLEY STREET, ROSEBERY NSW 2018","1102000","22 November 2014","455.3","NON STRATA","No",1889815,"AJ238788","23 April 2017"
"13 HUMPHREY STREET, ROSEBERY NSW 2018","1450000","15 February 2016","354.1","NON STRATA","No",1890442,"AK307618","23 April 2017"
"21 HUMPHREY STREET, ROSEBERY NSW 2018","725000","1 September 2015","353.8","NON STRATA","No",1890446,"AJ893739","23 April 2017"
"14 HUMPHREY STREET, ROSEBERY NSW 2018","1250000","14 March 2013","360","NON STRATA","No",1890450,"AH712635","23 April 2017"
"2 HUMPHREY STREET, ROSEBERY NSW 2018","1200000","23 July 2013","354.1","NON STRATA","No",1890456,"AI5646","23 April 2017"
"23 LEVER STREET, ROSEBERY NSW 2018","1192500","12 November 2016","164.4","NON STRATA","No",1891508,"AM116952","23 April 2017"
