ADDRESS,SALE PRICE,SALE DATE,AREA,STRATA/NON STRATA,MULTI-PROPERTY SALE (Y/N),PROPERTY NUMBER,DEALING NUMBER,EXTRACTION DATE
"245 AUSTRALIA STREET, NEWTOWN NSW 2042","1400000","9 April 2016","101.2","NON STRATA","No",1943082,"AK472115","30 April 2017"
"193 AUSTRALIA STREET, NEWTOWN NSW 2042","1250000","22 October 2015","120.1","NON STRATA","No",1943102,"AK33493","30 April 2017"
"189 AUSTRALIA STREET, NEWTOWN NSW 2042","1375000","11 August 2012","257","NON STRATA","No",1943104,"AH279710","30 April 2017"
"183 AUSTRALIA STREET, NEWTOWN NSW 2042","1560000","10 November 2015","120.1","NON STRATA","No",1943107,"AK25432","30 April 2017"
"181 AUSTRALIA STREET, NEWTOWN NSW 2042","1500000","11 May 2016","120.1","NON STRATA","No",1943108,"AK512059","30 April 2017"
"173 AUSTRALIA STREET, NEWTOWN NSW 2042","1310000","27 June 2015","120.1","NON STRATA","No",1943112,"AJ736869","30 April 2017"
"6 BAILEY STREET, NEWTOWN NSW 2042","950000","13 February 2016","94.1","NON STRATA","No",1943207,"AK335792","30 April 2017"
"14 BAILEY STREET, NEWTOWN NSW 2042","900000","4 March 2015","90.5","NON STRATA","No",1943212,"AJ430814","30 April 2017"
"18 BAILEY STREET, NEWTOWN NSW 2042","760000","12 February 2014","82.2","NON STRATA","No",1943214,"AI503773","30 April 2017"
"36 BALTIC STREET, NEWTOWN NSW 2042","1750000","12 March 2014","177","NON STRATA","No",1943251,"AI604123","30 April 2017"
"50 BALTIC STREET, NEWTOWN NSW 2042","1360000","30 April 2016","101.2","NON STRATA","No",1943258,"AK529035","30 April 2017"
"43 BALTIC STREET, NEWTOWN NSW 2042","1300000","18 November 2016","113.8","NON STRATA","No",1943267,"AM107506","30 April 2017"
"41 BALTIC STREET, NEWTOWN NSW 2042","965000","25 November 2015","120.1","NON STRATA","No",1943268,"AK282273","30 April 2017"
"19 BALTIC STREET, NEWTOWN NSW 2042","1510000","30 November 2013","309.8","NON STRATA","No",1943271,"AI386456","30 April 2017"
"17 BALTIC STREET, NEWTOWN NSW 2042","1058000","6 May 2014","126.5","NON STRATA","No",1943272,"AI722277","30 April 2017"
"39 BEDFORD STREET, NEWTOWN NSW 2042","830000","22 December 2016","474.2","NON STRATA","No",1943823,"AM156187","30 April 2017"
"43 BEDFORD STREET, NEWTOWN NSW 2042","1900000","22 November 2012","316.2","NON STRATA","No",1943824,"AH619334","30 April 2017"
"67 BEDFORD STREET, NEWTOWN NSW 2042","735000","7 December 2015","69.6","NON STRATA","No",1943828,"AK188732","30 April 2017"
"73 BEDFORD STREET, NEWTOWN NSW 2042","700000","27 October 2014","63.2","NON STRATA","No",1943831,"AJ89298","30 April 2017"
"75 BEDFORD STREET, NEWTOWN NSW 2042","810000","3 December 2015","75.9","NON STRATA","Yes (2)",1943832,"AK197322","30 April 2017"
"81 BEDFORD STREET, NEWTOWN NSW 2042","850000","9 November 2013","240.3","NON STRATA","No",1943833,"AI341283","30 April 2017"
"83 BEDFORD STREET, NEWTOWN NSW 2042","1015000","7 February 2015","196","NON STRATA","No",1943834,"AJ371076","30 April 2017"
"87 BEDFORD STREET, NEWTOWN NSW 2042","896000","28 February 2015","113.8","NON STRATA","No",1943837,"AJ519587","30 April 2017"
"141 BEDFORD STREET, NEWTOWN NSW 2042","855000","28 October 2014","94.85","NON STRATA","No",1943853,"AJ127091","30 April 2017"
"161 BEDFORD STREET, NEWTOWN NSW 2042","3286000","11 March 2015","720.8","NON STRATA","No",1943860,"AJ600924","30 April 2017"
"161 BEDFORD STREET, NEWTOWN NSW 2042","2275000","19 March 2013","720.8","NON STRATA","No",1943860,"AH745033","30 April 2017"
"19 BISHOPGATE STREET, NEWTOWN NSW 2042","1320000","19 March 2016","168.6","NON STRATA","No",1944003,"AK678793","30 April 2017"
"15A BISHOPGATE STREET, NEWTOWN NSW 2042","970000","16 March 2013","143.1","NON STRATA","No",1944005,"AH683400","30 April 2017"
"9 BISHOPGATE STREET, NEWTOWN NSW 2042","1150000","5 August 2014","113.5","NON STRATA","No",1944009,"AI867282","30 April 2017"
"3 CAMDEN STREET, NEWTOWN NSW 2042","980000","3 July 2014","177","NON STRATA","No",1944873,"AI824012","30 April 2017"
"7 CAMDEN STREET, NEWTOWN NSW 2042","970000","30 August 2013","177","NON STRATA","No",1944875,"AI98783","30 April 2017"
"11A CAMDEN STREET, NEWTOWN NSW 2042","1150000","6 November 2015","178.92","NON STRATA","No",1944878,"AK92654","30 April 2017"
"19 CAMDEN STREET, NEWTOWN NSW 2042","1190000","6 February 2015","183.4","NON STRATA","No",1944883,"AJ367050","30 April 2017"
"29 CAMDEN STREET, NEWTOWN NSW 2042","965000","13 June 2015","118.41","NON STRATA","No",1944888,"AJ706588","30 April 2017"
"47 CAMDEN STREET, NEWTOWN NSW 2042","966000","22 October 2016","120.2","NON STRATA","No",1944895,"AM243971","30 April 2017"
"47 CAMDEN STREET, NEWTOWN NSW 2042","545000","30 November 2012","120.2","NON STRATA","No",1944895,"AH583084","30 April 2017"
"7/49 CAMDEN STREET, NEWTOWN NSW 2042","350000","2 February 2015","0","STRATA","No","1944902","AJ330779","30 April 2017"
"3/49 CAMDEN STREET, NEWTOWN NSW 2042","310500","14 June 2014","0","STRATA","No","1944898","AI786221","30 April 2017"
"1/49 CAMDEN STREET, NEWTOWN NSW 2042","305000","23 September 2013","0","STRATA","No","1944911","AI149213","30 April 2017"
"12/49 CAMDEN STREET, NEWTOWN NSW 2042","289000","5 November 2012","0","STRATA","No","1944907","AH449480","30 April 2017"
"108 CAMDEN STREET, NEWTOWN NSW 2042","1455000","5 December 2015","193.15","NON STRATA","No",1944969,"AK181814","30 April 2017"
"98 CAMDEN STREET, NEWTOWN NSW 2042","820000","31 October 2012","189.7","NON STRATA","No",1944974,"AH421081","30 April 2017"
"94 CAMDEN STREET, NEWTOWN NSW 2042","1520000","20 July 2012","723.2","NON STRATA","No",1944975,"AH221462","30 April 2017"
"90 CAMDEN STREET, NEWTOWN NSW 2042","832500","8 May 2013","170.7","NON STRATA","No",1944977,"AH814808","30 April 2017"
"78 CAMDEN STREET, NEWTOWN NSW 2042","704500","18 May 2012","170.8","NON STRATA","No",1944983,"AH130446","30 April 2017"
"40 CAMDEN STREET, NEWTOWN NSW 2042","903275","24 October 2013","183.4","NON STRATA","No",1944998,"AI238167","30 April 2017"
"40 CAMDEN STREET, NEWTOWN NSW 2042","860000","20 July 2013","183.4","NON STRATA","No",1944998,"AI14706","30 April 2017"
"3/6 CAMDEN STREET, NEWTOWN NSW 2042","350000","1 July 2015","0","STRATA","No","1945007","AJ659284","30 April 2017"
"4/6 CAMDEN STREET, NEWTOWN NSW 2042","265000","10 July 2013","0","STRATA","No","1945008","AH986006","30 April 2017"
"14/6 CAMDEN STREET, NEWTOWN NSW 2042","245000","28 February 2013","0","STRATA","No","1945018","AH615966","30 April 2017"
"82 CHELMSFORD STREET, NEWTOWN NSW 2042","1450000","22 October 2016","126.5","NON STRATA","No",1946242,"AK999545","30 April 2017"
"108 CHELMSFORD STREET, NEWTOWN NSW 2042","980000","30 March 2013","146.43","NON STRATA","No",1946254,"AH744665","30 April 2017"
