ADDRESS,SALE PRICE,SALE DATE,AREA,STRATA/NON STRATA,MULTI-PROPERTY SALE (Y/N),PROPERTY NUMBER,DEALING NUMBER,EXTRACTION DATE
"707 ELIZABETH STREET, WATERLOO NSW 2017","9500000","31 March 2015","1423","NON STRATA","No",2122410,"AJ779061","23 April 2017"
"655 ELIZABETH STREET, WATERLOO NSW 2017","950000","10 September 2015","97.96","NON STRATA","No",2122435,"AJ983906","23 April 2017"
"291 GEORGE STREET, WATERLOO NSW 2017","2310000","19 December 2014","581.7","NON STRATA","No",2126423,"AJ681485","23 April 2017"
"291 GEORGE STREET, WATERLOO NSW 2017","2150000","29 August 2013","581.7","NON STRATA","No",2126423,"AI459640","23 April 2017"
"291 GEORGE STREET, WATERLOO NSW 2017","3400000","21 June 2012","581.7","NON STRATA","No",2126423,"AH131482","23 April 2017"
"7 HAWKSLEY STREET, WATERLOO NSW 2017","1665000","14 February 2017","183.3","NON STRATA","No",2128281,"AM273028","23 April 2017"
"11 JOHN STREET, WATERLOO NSW 2017","1030000","19 March 2016","75.9","NON STRATA","No",2129431,"AK431665","23 April 2017"
"11 JOHN STREET, WATERLOO NSW 2017","710000","8 March 2014","75.9","NON STRATA","No",2129431,"AI544839","23 April 2017"
"61 KELLICK STREET, WATERLOO NSW 2017","735000","12 October 2013","113.8","NON STRATA","No",2129599,"AI507968","23 April 2017"
"75 KELLICK STREET, WATERLOO NSW 2017","3000000","5 November 2015","455.3","NON STRATA","No",2129605,"AK236587","23 April 2017"
"1/12 KENSINGTON STREET, WATERLOO NSW 2017","900000","22 September 2016","0","STRATA","No","2129666","AK871502","23 April 2017"
"3/2 KENSINGTON STREET, WATERLOO NSW 2017","980000","30 July 2016","0","STRATA","No","2129638","AK791503","23 April 2017"
"5/140 MOREHEAD STREET, WATERLOO NSW 2017","825000","30 March 2016","0","STRATA","No","2129707","AK426996","23 April 2017"
"20/2 KENSINGTON STREET, WATERLOO NSW 2017","810000","6 February 2015","0","STRATA","No","2129657","AJ355808","23 April 2017"
"1/2 KENSINGTON STREET, WATERLOO NSW 2017","725000","20 January 2015","0","STRATA","No","2129636","AJ323064","23 April 2017"
"5/1 KENSINGTON STREET, WATERLOO NSW 2017","775000","23 December 2014","0","STRATA","No","2129710","AJ325618","23 April 2017"
"3/140 MOREHEAD STREET, WATERLOO NSW 2017","691000","1 July 2014","0","STRATA","No","2129685","AI806380","23 April 2017"
"1/20 KENSINGTON STREET, WATERLOO NSW 2017","805000","11 April 2014","0","STRATA","No","2129645","AI653765","23 April 2017"
"5/2 KENSINGTON STREET, WATERLOO NSW 2017","773000","8 March 2014","0","STRATA","No","2129711","AI545661","23 April 2017"
"2/8 KENSINGTON STREET, WATERLOO NSW 2017","490000","13 September 2013","0","STRATA","No","2129693","AI232028","23 April 2017"
"4/140 MOREHEAD STREET, WATERLOO NSW 2017","585000","31 May 2013","0","STRATA","No","2129706","AH906994","23 April 2017"
"3/3 KENSINGTON STREET, WATERLOO NSW 2017","482500","5 April 2013","0","STRATA","No","2129686","AH757631","23 April 2017"
"8/2 KENSINGTON STREET, WATERLOO NSW 2017","612000","6 February 2013","0","STRATA","No","2129643","AH631487","23 April 2017"
"2/12 KENSINGTON STREET, WATERLOO NSW 2017","490000","28 August 2012","0","STRATA","No","2129691","AH282654","23 April 2017"
"1/2 KENSINGTON STREET, WATERLOO NSW 2017","250000","13 June 2012","0","STRATA","No","2129682","AH90741","23 April 2017"
"2/2 KENSINGTON STREET, WATERLOO NSW 2017","485000","12 May 2012","0","STRATA","No","2129683","AH112239","23 April 2017"
"23/2 KENSINGTON STREET, WATERLOO NSW 2017","530000","5 May 2012","0","STRATA","No","2129660","AH78143","23 April 2017"
"1 KENSINGTON STREET, WATERLOO NSW 2017","690000","30 November 2012","94.8","NON STRATA","No",2129712,"AH512461","23 April 2017"
"7 KENSINGTON STREET, WATERLOO NSW 2017","1068000","17 December 2016","95.33","NON STRATA","No",2129715,"AM209552","23 April 2017"
"17 KENSINGTON STREET, WATERLOO NSW 2017","890000","1 November 2014","94.8","NON STRATA","No",2129720,"AJ312771","23 April 2017"
"29 KENSINGTON STREET, WATERLOO NSW 2017","710000","16 November 2012","88.5","NON STRATA","No",2129726,"AH469301","23 April 2017"
"11B LACHLAN STREET, WATERLOO NSW 2017","7250000","23 December 2013","2620","NON STRATA","No",2131292,"AI355782","23 April 2017"
"13 LACHLAN STREET, WATERLOO NSW 2017","47000000","7 March 2016","1449.3","NON STRATA","Yes (4)",2131294,"AK348599","23 April 2017"
"13 LACHLAN STREET, WATERLOO NSW 2017","37000000","1 July 2014","1449.3","NON STRATA","Yes (5)",2131294,"AI868916","23 April 2017"
"15 LACHLAN STREET, WATERLOO NSW 2017","47000000","7 March 2016","3749","NON STRATA","Yes (4)",2131295,"AK348599","23 April 2017"
"15 LACHLAN STREET, WATERLOO NSW 2017","37000000","1 July 2014","3749","NON STRATA","Yes (5)",2131295,"AI868916","23 April 2017"
"25 LACHLAN STREET, WATERLOO NSW 2017","7500000","11 September 2014","935.8","NON STRATA","Yes (4)",2131299,"AJ598498","23 April 2017"
"7 LENTON PARADE, WATERLOO NSW 2017","1060000","20 August 2016","111.6","NON STRATA","No",2131939,"AK883980","23 April 2017"
"25 LENTON PARADE, WATERLOO NSW 2017","735000","7 July 2012","139.1","NON STRATA","No",2131948,"AH201379","23 April 2017"
"41 LENTON PARADE, WATERLOO NSW 2017","1180000","24 September 2013","149","NON STRATA","No",2131956,"AI163470","23 April 2017"
"6/63 CAINS PLACE, WATERLOO NSW 2017","759000","23 May 2015","0","STRATA","No","2131971","AJ640580","23 April 2017"
"5/63 CAINS PLACE, WATERLOO NSW 2017","655000","17 January 2014","0","STRATA","No","2131970","AI413395","23 April 2017"
"3/63 CAINS PLACE, WATERLOO NSW 2017","652000","16 December 2013","0","STRATA","No","2131968","AI357074","23 April 2017"
"4/63 CAINS PLACE, WATERLOO NSW 2017","637000","2 November 2013","0","STRATA","No","2131969","AI317764","23 April 2017"
"3/63 CAINS PLACE, WATERLOO NSW 2017","575000","10 November 2012","0","STRATA","No","2131968","AH655149","23 April 2017"
"22 LENTON PARADE, WATERLOO NSW 2017","920000","25 August 2012","113.8","NON STRATA","No",2131987,"AH294794","23 April 2017"
"8 LENTON PARADE, WATERLOO NSW 2017","725000","8 March 2013","94.8","NON STRATA","No",2131996,"AH733175","23 April 2017"
"29 MCEVOY STREET, WATERLOO NSW 2017","642000","27 July 2013","75.9","NON STRATA","No",2133157,"AI18654","23 April 2017"
"34 MCEVOY STREET, WATERLOO NSW 2017","10800000","25 October 2013","2826","NON STRATA","No",2133166,"AI378284","23 April 2017"
"40 MCEVOY STREET, WATERLOO NSW 2017","21500000","3 August 2012","9757","NON STRATA","No",2133167,"AH341966","23 April 2017"
"2/50 MCEVOY STREET, WATERLOO NSW 2017","3800000","15 August 2016","0","STRATA","No","2133170","AM31294","23 April 2017"
"4/50 MCEVOY STREET, WATERLOO NSW 2017","3560000","23 April 2015","0","STRATA","No","2133172","AJ704354","23 April 2017"
"92 MOREHEAD STREET, WATERLOO NSW 2017","1340000","15 June 2015","120.1","NON STRATA","No",2136691,"AJ709940","23 April 2017"
"56 O'DEA AVENUE, WATERLOO NSW 2017","32500000","30 April 2012","5757","NON STRATA","Yes (4)",2137780,"AH139776","23 April 2017"
"54A O'DEA AVENUE, WATERLOO NSW 2017","32500000","30 April 2012","7116","NON STRATA","Yes (4)",2137781,"AH139776","23 April 2017"
"1/52 O'DEA AVENUE, WATERLOO NSW 2017","56000000","31 July 2014","1733","NON STRATA","Yes (2)",2137782,"AK158705","23 April 2017"
"5/44 O'DEA AVENUE, WATERLOO NSW 2017","19000000","3 May 2016","0","STRATA","No","2137791","AK604447","23 April 2017"
"5/44 O'DEA AVENUE, WATERLOO NSW 2017","37000000","1 July 2014","0","STRATA","Yes (5)","2137791","AI868916","23 April 2017"
"1/44 O'DEA AVENUE, WATERLOO NSW 2017","42000000","1 April 2014","0","STRATA","Yes (6)","2137787","AJ395298","23 April 2017"
"2/44 O'DEA AVENUE, WATERLOO NSW 2017","42000000","1 April 2014","0","STRATA","Yes (6)","2137788","AJ395298","23 April 2017"
"3/44 O'DEA AVENUE, WATERLOO NSW 2017","42000000","1 April 2014","0","STRATA","Yes (6)","2137789","AJ395298","23 April 2017"
"4/44 O'DEA AVENUE, WATERLOO NSW 2017","42000000","1 April 2014","0","STRATA","Yes (6)","2137790","AJ395298","23 April 2017"
"6/44 O'DEA AVENUE, WATERLOO NSW 2017","42000000","1 April 2014","0","STRATA","Yes (6)","2137792","AJ395298","23 April 2017"
"7/44 O'DEA AVENUE, WATERLOO NSW 2017","42000000","1 April 2014","0","STRATA","Yes (6)","2137793","AJ395298","23 April 2017"
"40B O'DEA AVENUE, WATERLOO NSW 2017","25080000","5 September 2014","2997","NON STRATA","Yes (2)",2137795,"AI913934","23 April 2017"
"40A O'DEA AVENUE, WATERLOO NSW 2017","25080000","5 September 2014","2599","NON STRATA","Yes (2)",2137796,"AI913934","23 April 2017"
"18 O'DEA AVENUE, WATERLOO NSW 2017","30000000","12 November 2014","3319","NON STRATA","Yes (2)",2137799,"AJ121241","23 April 2017"
"20 O'DEA AVENUE, WATERLOO NSW 2017","30000000","12 November 2014","8493","NON STRATA","Yes (2)",2137800,"AJ121241","23 April 2017"
"27/189 PHILLIP STREET, WATERLOO NSW 2017","688000","3 February 2017","0","STRATA","No","2139807","AM260219","23 April 2017"
"53/189 PHILLIP STREET, WATERLOO NSW 2017","790000","14 December 2016","0","STRATA","No","2139833","AM136197","23 April 2017"
"32/189 PHILLIP STREET, WATERLOO NSW 2017","732000","19 October 2016","0","STRATA","No","2139812","AM118895","23 April 2017"
"29/189 PHILLIP STREET, WATERLOO NSW 2017","731000","30 August 2016","0","STRATA","No","2139809","AK859551","23 April 2017"
"8/189 PHILLIP STREET, WATERLOO NSW 2017","685000","9 May 2016","0","STRATA","No","2139788","AK540339","23 April 2017"
"26/189 PHILLIP STREET, WATERLOO NSW 2017","750000","13 November 2015","0","STRATA","No","2139806","AK159474","23 April 2017"
"5/189 PHILLIP STREET, WATERLOO NSW 2017","700000","6 June 2015","0","STRATA","No","2139785","AJ680299","23 April 2017"
"35/189 PHILLIP STREET, WATERLOO NSW 2017","692500","23 February 2015","0","STRATA","No","2139815","AJ370497","23 April 2017"
"46/189 PHILLIP STREET, WATERLOO NSW 2017","738500","30 August 2014","0","STRATA","No","2139826","AJ1007","23 April 2017"
"20/189 PHILLIP STREET, WATERLOO NSW 2017","600000","2 April 2014","0","STRATA","No","2139800","AI648794","23 April 2017"
"26/189 PHILLIP STREET, WATERLOO NSW 2017","660000","21 March 2014","0","STRATA","No","2139806","AI563179","23 April 2017"
"38/189 PHILLIP STREET, WATERLOO NSW 2017","438000","3 March 2014","0","STRATA","No","2139818","AI497826","23 April 2017"
"21/189 PHILLIP STREET, WATERLOO NSW 2017","591000","21 February 2014","0","STRATA","No","2139801","AI514132","23 April 2017"
"22/189 PHILLIP STREET, WATERLOO NSW 2017","570000","28 January 2014","0","STRATA","No","2139802","AI414067","23 April 2017"
"41/189 PHILLIP STREET, WATERLOO NSW 2017","465000","16 July 2013","0","STRATA","No","2139821","AH984760","23 April 2017"
"58/189 PHILLIP STREET, WATERLOO NSW 2017","30000","6 November 2012","0","STRATA","No","3689283","AH723058","23 April 2017"
"36/189 PHILLIP STREET, WATERLOO NSW 2017","495000","29 May 2012","0","STRATA","No","2139816","AH94768","23 April 2017"
"14/161 PHILLIP STREET, WATERLOO NSW 2017","982000","22 April 2015","0","STRATA","No","2139854","AJ581938","23 April 2017"
"5/161 PHILLIP STREET, WATERLOO NSW 2017","721000","15 April 2015","0","STRATA","No","2139845","AJ499816","23 April 2017"
"10/161 PHILLIP STREET, WATERLOO NSW 2017","885000","24 April 2014","0","STRATA","No","2139850","AI649558","23 April 2017"
"11/161 PHILLIP STREET, WATERLOO NSW 2017","358500","13 March 2014","0","STRATA","No","2139851","AI466973","23 April 2017"
"6/161 PHILLIP STREET, WATERLOO NSW 2017","550000","18 October 2013","0","STRATA","No","2139846","AI219908","23 April 2017"
"14/161 PHILLIP STREET, WATERLOO NSW 2017","790000","13 September 2013","0","STRATA","No","2139854","AI125104","23 April 2017"
"13/161 PHILLIP STREET, WATERLOO NSW 2017","787000","3 September 2013","0","STRATA","No","2139853","AI94500","23 April 2017"
"3/161 PHILLIP STREET, WATERLOO NSW 2017","528000","28 August 2013","0","STRATA","No","2139843","AI54900","23 April 2017"
"153 PHILLIP STREET, WATERLOO NSW 2017","3000000","27 February 2017","303.8","NON STRATA","No",2139857,"AM305669","23 April 2017"
"125 PHILLIP STREET, WATERLOO NSW 2017","800000","25 March 2013","132.8","NON STRATA","No",2139871,"AH698746","23 April 2017"
"117 PHILLIP STREET, WATERLOO NSW 2017","1065000","26 September 2016","132.8","NON STRATA","No",2139875,"AK919601","23 April 2017"
"113 PHILLIP STREET, WATERLOO NSW 2017","807000","6 May 2014","132.8","NON STRATA","No",2139877,"AI702313","23 April 2017"
"105 PHILLIP STREET, WATERLOO NSW 2017","1300000","17 September 2013","183.4","NON STRATA","No",2139880,"AI144724","23 April 2017"
"103 PHILLIP STREET, WATERLOO NSW 2017","1300000","14 August 2013","189.6","NON STRATA","No",2139881,"AI101001","23 April 2017"
"199 PITT STREET, WATERLOO NSW 2017","1243000","24 April 2014","275","NON STRATA","No",2140162,"AI703007","23 April 2017"
"209 PITT STREET, WATERLOO NSW 2017","1250000","1 October 2016","0","STRATA","No","2140168","AK935921","23 April 2017"
"217 PITT STREET, WATERLOO NSW 2017","1810000","27 April 2016","88.5","NON STRATA","Yes (2)",2140172,"AK575296","23 April 2017"
"219 PITT STREET, WATERLOO NSW 2017","1810000","27 April 2016","88.5","NON STRATA","Yes (2)",2140173,"AK575296","23 April 2017"
"221 PITT STREET, WATERLOO NSW 2017","1395000","11 June 2015","221.3","NON STRATA","No",2140174,"AK228858","23 April 2017"
"2A POWELL STREET, WATERLOO NSW 2017","165000","17 July 2013","92.2","NON STRATA","No",2140591,"AI647193","23 April 2017"
"2A POWELL STREET, WATERLOO NSW 2017","160000","25 June 2013","92.2","NON STRATA","No",2140591,"AI647192","23 April 2017"
"62 RAGLAN STREET, WATERLOO NSW 2017","1048000","17 October 2016","145.5","NON STRATA","No",2141240,"AK981767","23 April 2017"
"56B RAGLAN STREET, WATERLOO NSW 2017","1200000","1 November 2014","202.3","NON STRATA","No",2141243,"AJ160719","23 April 2017"
"54 RAGLAN STREET, WATERLOO NSW 2017","868000","5 June 2013","132.8","NON STRATA","No",2141246,"AH881471","23 April 2017"
"2 RAGLAN STREET, WATERLOO NSW 2017","1080000","7 April 2016","80","NON STRATA","No",2141272,"AK460542","23 April 2017"
"21 RAGLAN STREET, WATERLOO NSW 2017","706000","2 June 2012","113.8","NON STRATA","No",2141279,"AH177779","23 April 2017"
"61 RAGLAN STREET, WATERLOO NSW 2017","910000","21 October 2014","126.5","NON STRATA","No",2141299,"AJ59392","23 April 2017"
"63 RAGLAN STREET, WATERLOO NSW 2017","600000","28 February 2013","120.1","NON STRATA","No",2141300,"AH672856","23 April 2017"
