ADDRESS,SALE PRICE,SALE DATE,AREA,STRATA/NON STRATA,MULTI-PROPERTY SALE (Y/N),PROPERTY NUMBER,DEALING NUMBER,EXTRACTION DATE
"43 BROWN STREET, PADDINGTON NSW 2021","1720000","6 August 2013","158.1","NON STRATA","No",2081396,"AI51473","23 April 2017"
"43 BROWN STREET, PADDINGTON NSW 2021","1675000","13 November 2012","158.1","NON STRATA","No",2081396,"AH597963","23 April 2017"
"49 BROWN STREET, PADDINGTON NSW 2021","2595000","3 October 2014","196","NON STRATA","No",2081399,"AJ25537","23 April 2017"
"49 BROWN STREET, PADDINGTON NSW 2021","1600000","6 July 2013","196","NON STRATA","No",2081399,"AH980855","23 April 2017"
"57 BROWN STREET, PADDINGTON NSW 2021","3400000","1 March 2016","341.4","NON STRATA","No",2081402,"AK458695","23 April 2017"
"73 BROWN STREET, PADDINGTON NSW 2021","3650000","15 November 2014","227.6","NON STRATA","No",2081410,"AJ236250","23 April 2017"
"73 BROWN STREET, PADDINGTON NSW 2021","3450000","15 August 2013","227.6","NON STRATA","No",2081410,"AI52250","23 April 2017"
"4/75 BROWN STREET, PADDINGTON NSW 2021","678000","6 February 2014","0","STRATA","No","2081415","AI439387","23 April 2017"
"6 CALEDONIA STREET, PADDINGTON NSW 2021","2150000","28 August 2013","190.6","NON STRATA","No",2081713,"AI88011","23 April 2017"
"20 CALEDONIA STREET, PADDINGTON NSW 2021","1400000","25 June 2015","82.2","NON STRATA","No",2081721,"AJ771595","23 April 2017"
"22 CALEDONIA STREET, PADDINGTON NSW 2021","1285000","25 July 2014","75.88","NON STRATA","No",2081722,"AI957738","23 April 2017"
"22 CALEDONIA STREET, PADDINGTON NSW 2021","962000","7 March 2013","75.88","NON STRATA","No",2081722,"AH845367","23 April 2017"
"28 CALEDONIA STREET, PADDINGTON NSW 2021","1600000","20 November 2014","142.1","NON STRATA","No",2081725,"AJ194487","23 April 2017"
"60 CALEDONIA STREET, PADDINGTON NSW 2021","2800000","2 August 2013","297.6","NON STRATA","No",2081740,"AH999041","23 April 2017"
"62 CALEDONIA STREET, PADDINGTON NSW 2021","1979000","2 August 2013","94.7","NON STRATA","No",2081741,"AH999042","23 April 2017"
"68A CALEDONIA STREET, PADDINGTON NSW 2021","1630000","23 July 2012","152.2","NON STRATA","No",2081744,"AH164215","23 April 2017"
"72 CALEDONIA STREET, PADDINGTON NSW 2021","1682500","30 June 2015","101.2","NON STRATA","No",2081750,"AJ727542","23 April 2017"
