ADDRESS,SALE PRICE,SALE DATE,AREA,STRATA/NON STRATA,MULTI-PROPERTY SALE (Y/N),PROPERTY NUMBER,DEALING NUMBER,EXTRACTION DATE
"9 HUTCHINSON STREET, ST PETERS NSW 2044","2450000","8 July 2015","576.07","NON STRATA","No",1954374,"AJ865549","23 April 2017"
"11 HUTCHINSON STREET, ST PETERS NSW 2044","3750000","15 July 2015","371.55","NON STRATA","Yes (2)",1954375,"AJ852012","23 April 2017"
"19 HUTCHINSON STREET, ST PETERS NSW 2044","10200000","17 April 2014","3016","NON STRATA","No",1954377,"AI758180","23 April 2017"
"19 HUTCHINSON STREET, ST PETERS NSW 2044","6425000","6 December 2013","3016","NON STRATA","No",1954377,"AI758179","23 April 2017"
"49 HUTCHINSON STREET, ST PETERS NSW 2044","1166000","1 May 2014","374.3","NON STRATA","No",1954383,"AI670637","23 April 2017"
"61 HUTCHINSON STREET, ST PETERS NSW 2044","605000","17 April 2013","116.13","NON STRATA","No",1954388,"AH770903","23 April 2017"
"67 HUTCHINSON STREET, ST PETERS NSW 2044","750000","6 November 2013","113.8","NON STRATA","No",1954391,"AI256540","23 April 2017"
"75 HUTCHINSON STREET, ST PETERS NSW 2044","907500","16 July 2013","371","NON STRATA","No",1954396,"AI133307","23 April 2017"
"77 HUTCHINSON STREET, ST PETERS NSW 2044","897000","15 March 2014","191","NON STRATA","No",1954397,"AI553436","23 April 2017"
"83 HUTCHINSON STREET, ST PETERS NSW 2044","988000","28 March 2015","189.7","NON STRATA","No",1954400,"AJ666053","23 April 2017"
"68 HUTCHINSON STREET, ST PETERS NSW 2044","4900000","15 October 2013","","NON STRATA","Yes (3)",1954406,"AI467532","23 April 2017"
"62 HUTCHINSON STREET, ST PETERS NSW 2044","4900000","15 October 2013","","NON STRATA","Yes (3)",1954407,"AI467532","23 April 2017"
"60 HUTCHINSON STREET, ST PETERS NSW 2044","4900000","15 October 2013","385.6","NON STRATA","Yes (3)",1954408,"AI467532","23 April 2017"
"641 KING STREET, ST PETERS NSW 2044","2200000","19 May 2016","88.5","NON STRATA","Yes (2)",1955936,"AK804204","23 April 2017"
"641 KING STREET, ST PETERS NSW 2044","835000","30 August 2013","88.5","NON STRATA","Yes (2)",1955936,"AH997737","23 April 2017"
"643 KING STREET, ST PETERS NSW 2044","2200000","19 May 2016","94.8","NON STRATA","Yes (2)",1955937,"AK804204","23 April 2017"
"643 KING STREET, ST PETERS NSW 2044","835000","30 August 2013","94.8","NON STRATA","Yes (2)",1955937,"AH997737","23 April 2017"
"675 KING STREET, ST PETERS NSW 2044","710000","12 April 2013","151.8","NON STRATA","No",1955944,"AH820844","23 April 2017"
"671 KING STREET, ST PETERS NSW 2044","1870000","14 October 2015","151.4","NON STRATA","Yes (2)",1955945,"AK128600","23 April 2017"
"673 KING STREET, ST PETERS NSW 2044","1870000","14 October 2015","149.7","NON STRATA","Yes (2)",1955946,"AK128600","23 April 2017"
"16 LACKEY STREET, ST PETERS NSW 2044","2050000","10 March 2016","371.55","NON STRATA","No",1956092,"AK387384","23 April 2017"
"14 LACKEY STREET, ST PETERS NSW 2044","1850000","17 September 2013","371.55","NON STRATA","No",1956093,"AI166167","23 April 2017"
"10 LACKEY STREET, ST PETERS NSW 2044","750000","20 April 2013","160.9","NON STRATA","No",1956095,"AH814095","23 April 2017"
"11 LACKEY STREET, ST PETERS NSW 2044","885000","15 March 2014","139.1","NON STRATA","No",1956103,"AI556444","23 April 2017"
"23 LACKEY STREET, ST PETERS NSW 2044","1125000","16 September 2015","117.04","NON STRATA","No",1956108,"AJ958581","23 April 2017"
"29 LACKEY STREET, ST PETERS NSW 2044","865000","8 December 2014","116.3","NON STRATA","No",1956111,"AJ236412","23 April 2017"
"31 LACKEY STREET, ST PETERS NSW 2044","862000","23 November 2013","116.3","NON STRATA","No",1956112,"AI277651","23 April 2017"
"33 LACKEY STREET, ST PETERS NSW 2044","925000","20 June 2014","117.04","NON STRATA","No",1956113,"AI800340","23 April 2017"
"35 LACKEY STREET, ST PETERS NSW 2044","1250000","12 June 2015","120.7","NON STRATA","No",1956114,"AJ694080","23 April 2017"
