ADDRESS,SALE PRICE,SALE DATE,AREA,STRATA/NON STRATA,MULTI-PROPERTY SALE (Y/N),PROPERTY NUMBER,DEALING NUMBER,EXTRACTION DATE
"240 WILSON STREET, DARLINGTON NSW 2008","1215000","14 November 2015","88.5","NON STRATA","No",2151165,"AK131766","30 April 2017"
"244 WILSON STREET, DARLINGTON NSW 2008","892500","19 October 2013","75.9","NON STRATA","No",2151167,"AI227539","30 April 2017"
"248 WILSON STREET, DARLINGTON NSW 2008","1120000","27 September 2014","75.9","NON STRATA","No",2151169,"AJ45723","30 April 2017"
"258 WILSON STREET, DARLINGTON NSW 2008","2275000","9 May 2016","185.81","NON STRATA","No",2151174,"AK582940","30 April 2017"
"258 WILSON STREET, DARLINGTON NSW 2008","1055000","13 October 2012","185.81","NON STRATA","No",2151174,"AH444211","30 April 2017"
"326 WILSON STREET, DARLINGTON NSW 2008","635000","12 May 2012","88.5","NON STRATA","No",2151183,"AH88933","30 April 2017"
"330 WILSON STREET, DARLINGTON NSW 2008","890000","23 October 2014","50.6","NON STRATA","No",2151185,"AJ80378","30 April 2017"
"338 WILSON STREET, DARLINGTON NSW 2008","1053000","19 November 2016","50.6","NON STRATA","No",2151189,"AM66394","30 April 2017"
"356 WILSON STREET, DARLINGTON NSW 2008","850000","8 November 2014","50.6","NON STRATA","No",2151198,"AJ174723","30 April 2017"
"374 WILSON STREET, DARLINGTON NSW 2008","825000","25 February 2013","109.5","NON STRATA","No",2151207,"AH839055","30 April 2017"
"388 WILSON STREET, DARLINGTON NSW 2008","1590000","21 May 2016","105.5","NON STRATA","No",2151214,"AK592579","30 April 2017"
"400 WILSON STREET, DARLINGTON NSW 2008","1100000","4 March 2014","107.5","NON STRATA","No",2151220,"AI858229","30 April 2017"
"404 WILSON STREET, DARLINGTON NSW 2008","1300000","9 June 2016","113.1","NON STRATA","No",2151222,"AK620553","30 April 2017"
"434 WILSON STREET, DARLINGTON NSW 2008","1800000","3 September 2016","145.5","NON STRATA","No",2151237,"AK851104","30 April 2017"
"450 WILSON STREET, DARLINGTON NSW 2008","1290000","10 November 2012","185.81","NON STRATA","No",2151245,"AH450592","30 April 2017"
"464 WILSON STREET, DARLINGTON NSW 2008","540000","22 September 2012","56.9","NON STRATA","No",2151252,"AH367858","30 April 2017"
"486 WILSON STREET, DARLINGTON NSW 2008","1780000","25 August 2015","132.8","NON STRATA","No",2151275,"AK67068","30 April 2017"
"488 WILSON STREET, DARLINGTON NSW 2008","1335000","23 November 2013","141","NON STRATA","No",2151276,"AI324427","30 April 2017"
"502 WILSON STREET, DARLINGTON NSW 2008","1525000","22 January 2015","139.1","NON STRATA","No",2151283,"AJ334873","30 April 2017"
"518 WILSON STREET, DARLINGTON NSW 2008","1700000","10 June 2016","107.5","NON STRATA","No",2151291,"AK680046","30 April 2017"
"30/501 WILSON STREET, DARLINGTON NSW 2008","694000","25 February 2014","0","STRATA","No","2151326","AI513864","30 April 2017"
"18/501 WILSON STREET, DARLINGTON NSW 2008","605000","12 September 2013","0","STRATA","No","2151314","AI124715","30 April 2017"
"31/501 WILSON STREET, DARLINGTON NSW 2008","295000","14 December 2012","0","STRATA","No","2151327","AH452355","30 April 2017"
"13/501 WILSON STREET, DARLINGTON NSW 2008","635000","24 November 2012","0","STRATA","No","2151309","AH505602","30 April 2017"
"9/135 ABERCROMBIE STREET, DARLINGTON NSW 2008","1220000","1 September 2016","0","STRATA","No","3078794","AK854686","30 April 2017"
"2/135 ABERCROMBIE STREET, DARLINGTON NSW 2008","638000","28 November 2015","0","STRATA","No","3078787","AK192246","30 April 2017"
"3/135 ABERCROMBIE STREET, DARLINGTON NSW 2008","611000","23 November 2015","0","STRATA","No","3078788","AK144872","30 April 2017"
"7/135 ABERCROMBIE STREET, DARLINGTON NSW 2008","610000","2 November 2015","0","STRATA","No","3078792","AK152236","30 April 2017"
"1/135 ABERCROMBIE STREET, DARLINGTON NSW 2008","610000","3 October 2015","0","STRATA","No","3078786","AJ961019","30 April 2017"
"8/135 ABERCROMBIE STREET, DARLINGTON NSW 2008","487000","22 February 2014","0","STRATA","No","3078793","AI548770","30 April 2017"
"1/135 ABERCROMBIE STREET, DARLINGTON NSW 2008","525000","29 November 2013","0","STRATA","No","3078786","AI378276","30 April 2017"
"7/245 ABERCROMBIE STREET, DARLINGTON NSW 2008","680000","29 January 2016","0","STRATA","No","3174557","AK320486","30 April 2017"
"1/245 ABERCROMBIE STREET, DARLINGTON NSW 2008","730000","16 September 2014","0","STRATA","No","3174551","AJ55483","30 April 2017"
"4/245 ABERCROMBIE STREET, DARLINGTON NSW 2008","715000","2 September 2014","0","STRATA","No","3174554","AI993288","30 April 2017"
"CODRINGTON STREET, DARLINGTON NSW 2008","4000000","5 March 2013","3487","NON STRATA","No",3672053,"AH873343","30 April 2017"
"63 CLEVELAND STREET, DARLINGTON NSW 2008","1625000","22 December 2016","127.3","NON STRATA","No",3831347,"AM281677","30 April 2017"
"30 EDWARD STREET, DARLINGTON NSW 2008","1552500","27 March 2015","184.2","NON STRATA","No",3850619,"AJ492282","30 April 2017"
"101/35 WILSON LANE, DARLINGTON NSW 2008","1367757","27 November 2015","0","STRATA","No","2151018","AK390421","30 April 2017"
"201/35 WILSON LANE, DARLINGTON NSW 2008","1367757","27 November 2015","0","STRATA","No","2151012","AK390427","30 April 2017"
"202/35 WILSON LANE, DARLINGTON NSW 2008","1367757","27 November 2015","0","STRATA","No","2151013","AK390429","30 April 2017"
"203/35 WILSON LANE, DARLINGTON NSW 2008","1367757","27 November 2015","0","STRATA","No","2151014","AK390431","30 April 2017"
"204/35 WILSON LANE, DARLINGTON NSW 2008","1367757","27 November 2015","0","STRATA","No","2151015","AK390434","30 April 2017"
"301/35 WILSON LANE, DARLINGTON NSW 2008","1367757","27 November 2015","0","STRATA","No","2151017","AK390437","30 April 2017"
"302/35 WILSON LANE, DARLINGTON NSW 2008","1367757","27 November 2015","0","STRATA","No","2151019","AK390440","30 April 2017"
"305/35 WILSON LANE, DARLINGTON NSW 2008","1367757","27 November 2015","0","STRATA","No","2151022","AK390445","30 April 2017"
"102/35 WILSON LANE, DARLINGTON NSW 2008","1367757","22 November 2015","0","STRATA","No","2151005","AK390424","30 April 2017"
