ADDRESS,SALE PRICE,SALE DATE,AREA,STRATA/NON STRATA,MULTI-PROPERTY SALE (Y/N),PROPERTY NUMBER,DEALING NUMBER,EXTRACTION DATE
"17/13 HICKSON ROAD, DAWES POINT NSW 2000","2325000","13 October 2015","0","STRATA","Yes (2)","3142058","AK12197","30 April 2017"
"16/13 HICKSON ROAD, DAWES POINT NSW 2000","2420000","17 July 2015","0","STRATA","Yes (2)","3142057","AJ972663","30 April 2017"
"20/13 HICKSON ROAD, DAWES POINT NSW 2000","4075000","2 April 2015","0","STRATA","No","3142061","AJ648264","30 April 2017"
"15/13 HICKSON ROAD, DAWES POINT NSW 2000","1900000","14 October 2014","0","STRATA","Yes (2)","3142056","AJ70802","30 April 2017"
"14/13 HICKSON ROAD, DAWES POINT NSW 2000","1350000","3 September 2014","0","STRATA","No","3142055","AI934106","30 April 2017"
"2/13 HICKSON ROAD, DAWES POINT NSW 2000","1091000","17 June 2014","0","STRATA","Yes (2)","3142043","AI826795","30 April 2017"
"16/13 HICKSON ROAD, DAWES POINT NSW 2000","2800000","1 December 2012","0","STRATA","Yes (2)","3142057","AH680247","30 April 2017"
"4/13 HICKSON ROAD, DAWES POINT NSW 2000","12000000","1 December 2012","0","STRATA","Yes (11)","3142045","AH680248","30 April 2017"
"5/13 HICKSON ROAD, DAWES POINT NSW 2000","12000000","1 December 2012","0","STRATA","Yes (11)","3142046","AH680248","30 April 2017"
"6/13 HICKSON ROAD, DAWES POINT NSW 2000","12000000","1 December 2012","0","STRATA","Yes (11)","3142047","AH680248","30 April 2017"
"7/13 HICKSON ROAD, DAWES POINT NSW 2000","12000000","1 December 2012","0","STRATA","Yes (11)","3142048","AH680248","30 April 2017"
"8/13 HICKSON ROAD, DAWES POINT NSW 2000","12000000","1 December 2012","0","STRATA","Yes (11)","3142049","AH680248","30 April 2017"
"5/18 HICKSON ROAD, DAWES POINT NSW 2000","990000","3 December 2014","0","STRATA","No","3142069","AJ556084","30 April 2017"
"2/18 HICKSON ROAD, DAWES POINT NSW 2000","1280000","2 October 2012","0","STRATA","No","3142066","AH417748","30 April 2017"
"14/16B HICKSON ROAD, DAWES POINT NSW 2000","137500","24 February 2017","0","STRATA","No","3142084","AM308801","30 April 2017"
"7/16B HICKSON ROAD, DAWES POINT NSW 2000","125000","9 March 2016","0","STRATA","No","3142077","AK395875","30 April 2017"
"2/16B HICKSON ROAD, DAWES POINT NSW 2000","137500","10 February 2016","0","STRATA","No","3142072","AK315397","30 April 2017"
"10/16B HICKSON ROAD, DAWES POINT NSW 2000","2325000","13 October 2015","0","STRATA","Yes (2)","3142080","AK12197","30 April 2017"
"24/16B HICKSON ROAD, DAWES POINT NSW 2000","2420000","17 July 2015","0","STRATA","Yes (2)","3142094","AJ972663","30 April 2017"
"17/16B HICKSON ROAD, DAWES POINT NSW 2000","1900000","14 October 2014","0","STRATA","Yes (2)","3142087","AJ70802","30 April 2017"
"4/16B HICKSON ROAD, DAWES POINT NSW 2000","100000","3 September 2014","0","STRATA","No","3142074","AI934107","30 April 2017"
"9/16B HICKSON ROAD, DAWES POINT NSW 2000","1091000","17 June 2014","0","STRATA","Yes (2)","3142079","AI826795","30 April 2017"
