ADDRESS,SALE PRICE,SALE DATE,AREA,STRATA/NON STRATA,MULTI-PROPERTY SALE (Y/N),PROPERTY NUMBER,DEALING NUMBER,EXTRACTION DATE
"249 ANNANDALE STREET, ANNANDALE NSW 2038","1665000","23 February 2013","406.45","NON STRATA","No",1913738,"AH953936","30 April 2017"
"255 ANNANDALE STREET, ANNANDALE NSW 2038","1575000","29 November 2014","354.1","NON STRATA","No",1913741,"AJ218047","30 April 2017"
"265 ANNANDALE STREET, ANNANDALE NSW 2038","1280000","5 March 2014","189.7","NON STRATA","No",1913746,"AI541987","30 April 2017"
"265A ANNANDALE STREET, ANNANDALE NSW 2038","950000","23 March 2013","196","NON STRATA","No",1913747,"AH773796","30 April 2017"
"269 ANNANDALE STREET, ANNANDALE NSW 2038","1860000","12 June 2015","265.6","NON STRATA","No",1913750,"AJ699487","30 April 2017"
"279 ANNANDALE STREET, ANNANDALE NSW 2038","1680000","2 September 2013","353.64","NON STRATA","No",1913756,"AI61841","30 April 2017"
"281 ANNANDALE STREET, ANNANDALE NSW 2038","1765000","26 September 2015","357.91","NON STRATA","No",1913757,"AJ978642","30 April 2017"
"321 ANNANDALE STREET, ANNANDALE NSW 2038","2250000","14 September 2013","398.4","NON STRATA","No",1913777,"AI134926","30 April 2017"
"339 ANNANDALE STREET, ANNANDALE NSW 2038","2660000","27 October 2016","398.4","NON STRATA","No",1913786,"AM135105","30 April 2017"
"6/347 ANNANDALE STREET, ANNANDALE NSW 2038","678000","11 February 2015","0","STRATA","No","1913795","AJ386713","30 April 2017"
"6/347 ANNANDALE STREET, ANNANDALE NSW 2038","575000","22 May 2012","0","STRATA","No","1913795","AH62113","30 April 2017"
"351 ANNANDALE STREET, ANNANDALE NSW 2038","1220000","8 May 2015","151.8","NON STRATA","No",1913804,"AJ539815","30 April 2017"
"359 ANNANDALE STREET, ANNANDALE NSW 2038","1012000","9 March 2013","196","NON STRATA","No",1913808,"AH792862","30 April 2017"
"361 ANNANDALE STREET, ANNANDALE NSW 2038","982000","20 September 2012","208.7","NON STRATA","No",1913809,"AH355379","30 April 2017"
"396 ANNANDALE STREET, ANNANDALE NSW 2038","1250000","1 October 2014","132.8","NON STRATA","No",1913811,"AJ225448","30 April 2017"
"382 ANNANDALE STREET, ANNANDALE NSW 2038","1310000","18 April 2015","158.1","NON STRATA","No",1913818,"AJ579185","30 April 2017"
"368 ANNANDALE STREET, ANNANDALE NSW 2038","1650000","30 July 2014","208.6","NON STRATA","No",1913825,"AI948719","30 April 2017"
"330 ANNANDALE STREET, ANNANDALE NSW 2038","175000","20 November 2014","132.8","NON STRATA","No",1913845,"AJ99501","30 April 2017"
"328 ANNANDALE STREET, ANNANDALE NSW 2038","900000","2 August 2014","132.8","NON STRATA","No",1913846,"AI907723","30 April 2017"
"322 ANNANDALE STREET, ANNANDALE NSW 2038","1780000","24 August 2012","225.83","NON STRATA","No",1913849,"AH387130","30 April 2017"
"310A ANNANDALE STREET, ANNANDALE NSW 2038","1405000","14 December 2013","344.73","NON STRATA","No",1913855,"AI388275","30 April 2017"
"310 ANNANDALE STREET, ANNANDALE NSW 2038","1370000","30 January 2014","344.73","NON STRATA","No",1913856,"AI450204","30 April 2017"
"308 ANNANDALE STREET, ANNANDALE NSW 2038","1620000","25 November 2015","227.6","NON STRATA","No",1913857,"AK175809","30 April 2017"
"290 ANNANDALE STREET, ANNANDALE NSW 2038","1801000","10 September 2016","278.2","NON STRATA","No",1913866,"AK934237","30 April 2017"
"286 ANNANDALE STREET, ANNANDALE NSW 2038","8800","9 July 2013","271.9","NON STRATA","No",1913868,"AH881333","30 April 2017"
"272 ANNANDALE STREET, ANNANDALE NSW 2038","1416000","13 September 2014","264.72","NON STRATA","No",1913875,"AJ31261","30 April 2017"
"244 ANNANDALE STREET, ANNANDALE NSW 2038","1930000","6 May 2016","347.8","NON STRATA","No",1913888,"AK688860","30 April 2017"
"234 ANNANDALE STREET, ANNANDALE NSW 2038","1815000","8 April 2014","208.9","NON STRATA","No",1913893,"AI599192","30 April 2017"
"230 ANNANDALE STREET, ANNANDALE NSW 2038","1350000","5 July 2014","227.6","NON STRATA","No",1913895,"AI953581","30 April 2017"
"228 ANNANDALE STREET, ANNANDALE NSW 2038","1420000","20 March 2016","227.6","NON STRATA","No",1913896,"AK439487","30 April 2017"
"224 ANNANDALE STREET, ANNANDALE NSW 2038","1200000","11 May 2013","227.6","NON STRATA","No",1913898,"AH922580","30 April 2017"
"176 ANNANDALE STREET, ANNANDALE NSW 2038","2550000","27 March 2015","313.56","NON STRATA","No",1913921,"AJ564555","30 April 2017"
"168 ANNANDALE STREET, ANNANDALE NSW 2038","3295000","22 November 2014","309.8","NON STRATA","No",1913925,"AJ241258","30 April 2017"
"168 ANNANDALE STREET, ANNANDALE NSW 2038","1340000","17 November 2012","309.8","NON STRATA","No",1913925,"AH482794","30 April 2017"
"166 ANNANDALE STREET, ANNANDALE NSW 2038","2050000","7 July 2015","313.56","NON STRATA","No",1913926,"AJ961397","30 April 2017"
"160 ANNANDALE STREET, ANNANDALE NSW 2038","1430000","28 February 2015","194.1","NON STRATA","No",1913929,"AJ550451","30 April 2017"
"158 ANNANDALE STREET, ANNANDALE NSW 2038","2450000","2 October 2015","234","NON STRATA","No",1913930,"AK133300","30 April 2017"
"144 ANNANDALE STREET, ANNANDALE NSW 2038","770000","20 June 2013","151.8","NON STRATA","No",1913937,"AH909105","30 April 2017"
"124 ANNANDALE STREET, ANNANDALE NSW 2038","960000","5 November 2012","190.96","NON STRATA","No",1913941,"AH457118","30 April 2017"
